Pi Timestamp,Arduino Time (ms),Inlet Flow (L/min),Outlet Flow (L/min),Inlet Pressure (PSI),Outlet Pressure (PSI),Motor Current (A),Motor Voltage (V),Motor RPM
2025-05-04 17:24:59.600,64500,0.00,0.00,0.00,0.00,-1.809,14.075,2196.74
2025-05-04 17:24:59.601,64600,0.00,0.00,0.00,0.00,-1.809,14.075,2196.74
2025-05-04 17:24:59.602,64300,0.00,0.00,0.00,0.00,-1.809,14.075,2196.74
2025-05-04 17:24:59.602,64400,0.00,0.00,0.00,0.00,-1.809,14.075,2196.74
2025-05-04 17:24:59.603,64500,0.00,0.00,0.00,0.00,-1.809,14.075,2196.74
2025-05-04 17:24:59.604,64600,0.00,0.00,0.00,0.00,-1.809,14.075,2196.74
2025-05-04 17:24:59.604,100,0.00,80.00,0.00,0.00,-1.809,14.075,2196.74
2025-05-04 17:24:59.605,200,0.00,0.00,0.00,0.00,-1.809,14.075,2196.74
2025-05-04 17:24:59.606,300,0.00,0.00,0.00,0.00,-1.809,14.075,2196.74
2025-05-04 17:24:59.607,400,80.00,0.00,0.00,0.00,-1.809,14.075,2196.74
2025-05-04 17:24:59.635,500,0.00,0.00,0.00,0.00,-1.809,14.075,2196.74
2025-05-04 17:24:59.738,600,80.00,80.00,0.00,0.00,-1.809,16.576,2196.74
2025-05-04 17:24:59.836,700,80.00,0.00,0.00,0.00,-1.952,16.576,2431.20
2025-05-04 17:24:59.938,800,80.00,0.00,0.00,0.00,-1.952,17.922,2431.20
2025-05-04 17:25:00.037,900,160.00,80.00,0.00,0.00,-1.952,17.922,2665.26
2025-05-04 17:25:00.139,1000,80.00,80.00,0.00,0.00,-1.307,18.455,2665.26
2025-05-04 17:25:00.241,1100,160.00,80.00,0.00,0.00,-1.307,18.455,2665.26
2025-05-04 17:25:00.336,1200,80.00,0.00,0.00,0.00,-1.397,18.455,2770.16
2025-05-04 17:25:00.442,1300,160.00,160.00,0.00,0.00,-1.397,18.472,2770.16
2025-05-04 17:25:00.541,1400,160.00,80.00,0.00,0.00,-1.397,18.472,2776.23
2025-05-04 17:25:00.639,1500,160.00,80.00,0.00,0.00,-1.558,18.458,2776.23
2025-05-04 17:25:00.741,1600,160.00,80.00,0.00,0.00,-1.558,18.458,2776.23
2025-05-04 17:25:00.840,1700,240.00,160.00,0.00,0.00,-1.612,18.458,2778.94
2025-05-04 17:25:00.942,1800,240.00,160.00,0.00,0.00,-1.612,18.496,2778.94
2025-05-04 17:25:01.040,1900,240.00,80.00,0.00,0.00,-1.612,18.496,2777.77
2025-05-04 17:25:01.143,2000,320.00,160.00,0.00,0.00,-1.791,18.481,2777.77
2025-05-04 17:25:01.241,2100,160.00,160.00,0.00,0.00,-1.791,18.481,2777.77
2025-05-04 17:25:01.339,2200,240.00,160.00,0.00,0.00,-1.164,18.481,2787.16
2025-05-04 17:25:01.442,2300,320.00,160.00,0.00,0.00,-1.164,18.500,2787.16
2025-05-04 17:25:01.540,2400,320.00,160.00,0.00,0.00,-1.164,18.500,2782.13
2025-05-04 17:25:01.638,2500,320.00,160.00,0.00,0.00,-1.486,18.483,2782.13
2025-05-04 17:25:01.741,2600,240.00,160.00,0.00,0.00,-1.486,18.483,2782.13
2025-05-04 17:25:01.839,2700,320.00,160.00,0.00,0.00,-1.486,18.483,2781.41
2025-05-04 17:25:01.941,2800,400.00,240.00,0.00,0.00,-1.415,18.461,2781.41
2025-05-04 17:25:02.039,2900,320.00,160.00,0.00,0.00,-1.415,18.461,2781.41
2025-05-04 17:25:02.138,3000,320.00,160.00,0.00,0.00,-1.218,18.449,2790.90
2025-05-04 17:25:02.240,3100,400.00,240.00,0.00,0.00,-1.218,18.449,2790.90
2025-05-04 17:25:02.338,3200,320.00,160.00,0.00,0.00,-1.218,18.449,2783.32
2025-05-04 17:25:02.441,3300,400.00,240.00,0.00,0.00,-1.594,18.488,2783.32
2025-05-04 17:25:02.540,3400,480.00,160.00,0.00,0.00,-1.594,18.488,2783.32
2025-05-04 17:25:02.638,3500,320.00,240.00,0.00,0.00,-1.361,18.488,2786.66
2025-05-04 17:25:02.742,3600,400.00,240.00,0.00,0.00,-1.361,18.471,2786.66
2025-05-04 17:25:02.839,3700,320.00,160.00,0.00,0.00,-1.361,18.471,2781.82
2025-05-04 17:25:02.941,3800,480.00,240.00,0.00,0.00,-1.683,18.497,2781.82
2025-05-04 17:25:03.039,3900,320.00,240.00,0.00,0.00,-1.683,18.497,2781.82
2025-05-04 17:25:03.137,4000,320.00,240.00,0.00,0.00,-1.791,18.483,2784.13
2025-05-04 17:25:03.239,4100,320.00,240.00,0.00,0.00,-1.791,18.483,2784.13
2025-05-04 17:25:03.338,4200,400.00,160.00,0.00,0.00,-1.791,18.483,2782.47
2025-05-04 17:25:03.441,4300,480.00,240.00,0.00,0.00,-1.307,18.454,2782.47
2025-05-04 17:25:03.538,4400,320.00,240.00,0.00,0.00,-1.307,18.454,2782.47
2025-05-04 17:25:03.637,4500,320.00,240.00,0.00,0.00,-1.254,18.483,2782.40
2025-05-04 17:25:03.739,4600,560.00,240.00,0.00,0.00,-1.254,18.483,2782.40
2025-05-04 17:25:03.838,4700,400.00,240.00,0.00,0.00,-1.254,18.483,2788.34
2025-05-04 17:25:03.940,4800,400.00,240.00,0.00,0.00,-1.665,18.493,2788.34
2025-05-04 17:25:04.038,4900,400.00,240.00,0.00,0.00,-1.665,18.493,2788.34
2025-05-04 17:25:04.136,5000,400.00,240.00,0.00,0.00,-1.665,18.499,2787.52
2025-05-04 17:25:04.239,5100,320.00,240.00,0.00,0.00,-1.630,18.499,2787.52
2025-05-04 17:25:04.337,5200,400.00,240.00,0.00,0.00,-1.630,18.499,2777.05
2025-05-04 17:25:04.439,5300,400.00,320.00,0.00,0.00,-1.504,18.478,2777.05
2025-05-04 17:25:04.538,5400,320.00,240.00,0.00,0.00,-1.504,18.478,2777.05
2025-05-04 17:25:04.640,5500,400.00,240.00,0.00,0.00,-1.504,18.476,2788.84
2025-05-04 17:25:04.739,5600,400.00,240.00,0.00,0.00,-1.701,18.476,2788.84
2025-05-04 17:25:04.838,5700,400.00,240.00,0.00,0.00,-1.701,18.476,2788.84
2025-05-04 17:25:04.939,5800,400.00,240.00,0.00,0.00,-1.289,18.493,2783.44
2025-05-04 17:25:05.038,5900,480.00,320.00,0.00,0.00,-1.289,18.493,2783.44
2025-05-04 17:25:05.136,6000,320.00,240.00,0.00,0.00,-1.289,18.472,2788.15
2025-05-04 17:25:05.239,6100,480.00,240.00,0.00,0.00,-1.737,18.472,2788.15
2025-05-04 17:25:05.338,6200,480.00,240.00,0.00,0.00,-1.737,18.472,2788.15
2025-05-04 17:25:05.439,6300,320.00,320.00,0.00,0.00,-1.504,18.466,2798.45
2025-05-04 17:25:05.537,6400,480.00,240.00,0.00,0.00,-1.504,18.466,2798.45
2025-05-04 17:25:05.636,6500,720.00,240.00,0.00,0.00,-1.504,18.491,2774.51
2025-05-04 17:25:05.738,6600,400.00,240.00,0.00,0.00,-1.486,18.491,2774.51
2025-05-04 17:25:05.837,6700,560.00,320.00,0.00,0.00,-1.486,18.491,2774.51
2025-05-04 17:25:05.939,6800,560.00,240.00,0.00,0.00,-1.540,18.474,2802.67
2025-05-04 17:25:06.037,6900,480.00,240.00,0.00,0.00,-1.540,18.474,2802.67
2025-05-04 17:25:06.135,7000,320.00,320.00,0.00,0.00,-1.540,18.482,2770.64
2025-05-04 17:25:06.238,7100,400.00,240.00,0.00,0.00,-1.558,18.482,2770.64
2025-05-04 17:25:06.336,7200,480.00,240.00,0.00,0.00,-1.558,18.482,2770.64
2025-05-04 17:25:06.438,7300,400.00,320.00,0.00,0.00,-1.146,18.468,2786.27
2025-05-04 17:25:06.537,7400,400.00,240.00,0.00,0.00,-1.146,18.468,2786.27
2025-05-04 17:25:06.639,7500,560.00,320.00,0.00,0.00,-1.146,18.466,2790.56
2025-05-04 17:25:06.737,7600,400.00,240.00,0.00,0.00,-1.773,18.466,2790.56
2025-05-04 17:25:06.836,7700,560.00,240.00,0.00,0.00,-1.773,18.466,2790.56
2025-05-04 17:25:06.938,7800,400.00,320.00,0.00,0.00,-1.773,18.471,2792.95
2025-05-04 17:25:07.036,7900,480.00,240.00,0.00,0.00,-1.361,18.471,2792.95
2025-05-04 17:25:07.135,8000,400.00,320.00,0.00,0.00,-1.361,18.482,2792.95
2025-05-04 17:25:07.237,8100,400.00,240.00,0.00,0.00,-1.272,18.482,2778.28
2025-05-04 17:25:07.336,8200,480.00,240.00,0.00,0.00,-1.272,18.482,2778.28
2025-05-04 17:25:07.438,8300,560.00,320.00,0.00,0.00,-1.272,18.491,2784.78
2025-05-04 17:25:07.536,8400,480.00,240.00,0.00,0.00,-1.325,18.491,2784.78
2025-05-04 17:25:07.635,8500,480.00,320.00,0.00,0.00,-1.325,18.478,2784.78
2025-05-04 17:25:07.737,8600,480.00,240.00,0.00,0.00,-1.450,18.478,2788.36
2025-05-04 17:25:07.836,8700,400.00,320.00,0.00,0.00,-1.450,18.478,2788.36
2025-05-04 17:25:07.937,8800,400.00,240.00,0.00,0.00,-1.450,18.482,2782.67
2025-05-04 17:25:08.036,8900,400.00,320.00,0.00,0.00,-1.450,18.482,2782.67
2025-05-04 17:25:08.138,9000,400.00,240.00,0.00,0.00,-1.450,18.484,2782.67
2025-05-04 17:25:08.237,9100,480.00,240.00,0.00,0.00,-1.522,18.484,2788.82
2025-05-04 17:25:08.335,9200,480.00,320.00,0.00,0.00,-1.522,18.484,2788.82
2025-05-04 17:25:08.437,9300,400.00,240.00,0.00,0.00,-1.522,18.464,2786.21
2025-05-04 17:25:08.535,9400,640.00,320.00,0.00,0.00,-1.254,18.464,2786.21
2025-05-04 17:25:08.638,9500,560.00,240.00,0.00,0.00,-1.254,18.464,2786.21
2025-05-04 17:25:08.736,9600,560.00,320.00,0.00,0.00,-1.110,18.464,2789.56
2025-05-04 17:25:08.835,9700,560.00,240.00,0.00,0.00,-1.110,18.464,2789.56
2025-05-04 17:25:08.937,9800,320.00,320.00,0.00,0.00,-1.110,18.468,2786.00
2025-05-04 17:25:09.035,9900,800.00,240.00,0.00,0.00,-1.486,18.468,2786.00
2025-05-04 17:25:09.138,10000,480.00,320.00,0.00,0.00,-1.486,18.468,2786.00
2025-05-04 17:25:09.236,10100,560.00,240.00,0.00,0.00,-1.486,18.468,2788.00
2025-05-04 17:25:09.334,10200,640.00,320.00,0.00,0.00,-1.343,18.468,2788.00
2025-05-04 17:25:09.437,10300,560.00,240.00,0.00,0.00,-1.343,18.470,2784.59
2025-05-04 17:25:09.535,10400,320.00,320.00,0.00,0.00,-1.827,18.470,2784.59
2025-05-04 17:25:09.637,10500,400.00,240.00,0.00,0.00,-1.827,18.487,2784.59
2025-05-04 17:25:09.736,10600,400.00,320.00,0.00,0.00,-1.827,18.487,2775.77
