Pi Timestamp,Arduino Time (ms),Inlet Flow (L/min),Outlet Flow (L/min),Inlet Pressure (PSI),Outlet Pressure (PSI),Motor Current (A),Motor Voltage (V),Motor RPM
2025-05-05 03:34:09.394,9800,23.88,11.94,0.00,0.00,-1.003,3.888,607.52
2025-05-05 03:34:09.493,9900,11.94,11.94,0.00,0.00,-0.860,3.888,617.05
2025-05-05 03:34:09.595,10000,11.94,23.88,0.00,0.00,-0.860,3.813,617.05
2025-05-05 03:34:09.693,10100,11.94,11.94,0.00,0.00,-0.860,3.813,610.37
2025-05-05 03:34:09.792,10200,23.88,11.94,0.00,0.00,-3.170,3.813,610.37
2025-05-05 03:34:09.894,10300,11.94,23.88,0.00,0.00,-3.170,4.092,610.37
2025-05-05 03:34:09.993,10400,11.94,11.94,0.00,0.00,-3.170,4.092,610.69
2025-05-05 03:34:10.095,10500,11.94,11.94,0.00,0.00,-3.779,3.937,610.69
2025-05-05 03:34:10.193,10600,23.88,23.88,0.00,0.00,-3.779,3.937,610.69
2025-05-05 03:34:10.295,10700,11.94,11.94,0.00,0.00,-0.645,3.937,609.63
2025-05-05 03:34:10.394,10800,11.94,11.94,0.00,0.00,-0.645,4.140,609.63
2025-05-05 03:34:10.492,10900,11.94,11.94,0.00,0.00,-0.645,4.140,616.79
2025-05-05 03:34:10.594,11000,11.94,23.88,0.00,0.00,-2.203,3.848,616.79
2025-05-05 03:34:10.693,11100,23.88,11.94,0.00,0.00,-2.203,3.848,616.79
2025-05-05 03:34:10.791,11200,11.94,11.94,0.00,0.00,-2.543,3.848,615.23
2025-05-05 03:34:10.893,11300,11.94,11.94,0.00,0.00,-2.543,3.939,615.23
2025-05-05 03:34:10.992,11400,11.94,23.88,0.00,0.00,-2.543,3.939,610.98
2025-05-05 03:34:11.094,11500,23.88,11.94,0.00,0.00,-1.075,3.909,610.98
2025-05-05 03:34:11.192,11600,11.94,11.94,0.00,0.00,-1.075,3.909,610.98
2025-05-05 03:34:11.291,11700,11.94,11.94,0.00,0.00,-3.241,3.909,603.58
2025-05-05 03:34:11.393,11800,11.94,23.88,0.00,0.00,-3.241,3.812,603.58
2025-05-05 03:34:11.492,11900,23.88,11.94,0.00,0.00,-3.241,3.812,611.32
2025-05-05 03:34:11.594,12000,11.94,11.94,0.00,0.00,-1.970,3.966,611.32
2025-05-05 03:34:11.692,12100,11.94,23.88,0.00,0.00,-1.970,3.966,611.32
2025-05-05 03:34:11.795,12200,11.94,11.94,0.00,0.00,-3.152,3.966,620.84
2025-05-05 03:34:11.893,12300,23.88,11.94,0.00,0.00,-3.152,3.822,620.84
2025-05-05 03:34:11.991,12400,11.94,35.82,0.00,0.00,-3.152,3.822,613.68
2025-05-05 03:34:12.094,12500,11.94,11.94,0.00,0.00,-0.985,3.976,613.68
2025-05-05 03:34:12.192,12600,11.94,23.88,0.00,0.00,-0.985,3.976,613.68
2025-05-05 03:34:12.294,12700,23.88,11.94,0.00,0.00,-3.313,3.976,600.22
2025-05-05 03:34:12.393,12800,11.94,23.88,0.00,0.00,-3.313,4.005,600.22
2025-05-05 03:34:12.492,12900,11.94,11.94,0.00,0.00,-3.313,4.005,600.22
2025-05-05 03:34:12.593,13000,11.94,11.94,0.00,0.00,-2.525,4.048,617.45
2025-05-05 03:34:12.692,13100,11.94,11.94,0.00,0.00,-2.525,4.048,617.45
2025-05-05 03:34:12.790,13200,23.88,23.88,0.00,0.00,-2.525,4.048,608.54
2025-05-05 03:34:12.892,13300,11.94,11.94,0.00,0.00,-2.865,4.042,608.54
2025-05-05 03:34:12.991,13400,11.94,11.94,0.00,0.00,-2.865,4.042,608.54
2025-05-05 03:34:13.093,13500,11.94,11.94,0.00,0.00,-0.913,3.977,604.52
2025-05-05 03:34:13.191,13600,23.88,23.88,0.00,0.00,-0.913,3.977,604.52
2025-05-05 03:34:13.290,13700,11.94,11.94,0.00,0.00,-0.913,3.977,615.47
2025-05-05 03:34:13.392,13800,11.94,11.94,0.00,0.00,-0.680,4.043,615.47
2025-05-05 03:34:13.490,13900,11.94,23.88,0.00,0.00,-0.680,4.043,615.47
2025-05-05 03:34:13.593,14000,23.88,23.88,0.00,0.00,-3.402,3.934,606.48
2025-05-05 03:34:13.691,14100,11.94,11.94,0.00,0.00,-3.402,3.934,606.48
2025-05-05 03:34:13.793,14200,11.94,11.94,0.00,0.00,-3.402,3.934,614.82
2025-05-05 03:34:13.892,14300,11.94,11.94,0.00,0.00,-1.092,3.928,614.82
2025-05-05 03:34:13.990,14400,23.88,23.88,0.00,0.00,-1.092,3.928,614.82
2025-05-05 03:34:14.092,14500,11.94,11.94,0.00,0.00,-2.364,4.111,601.04
2025-05-05 03:34:14.191,14600,11.94,23.88,0.00,0.00,-2.364,4.111,601.04
2025-05-05 03:34:14.293,14700,11.94,11.94,0.00,0.00,-2.364,4.111,612.35
2025-05-05 03:34:14.391,14800,11.94,23.88,0.00,0.00,-2.847,3.806,612.35
2025-05-05 03:34:14.490,14900,23.88,11.94,0.00,0.00,-2.847,3.806,612.35
2025-05-05 03:34:14.592,15000,11.94,11.94,0.00,0.00,-0.788,4.081,609.16
2025-05-05 03:34:14.690,15100,11.94,11.94,0.00,0.00,-0.788,4.081,609.16
2025-05-05 03:34:14.789,15200,11.94,23.88,0.00,0.00,-0.788,4.081,610.83
2025-05-05 03:34:14.891,15300,23.88,11.94,0.00,0.00,-2.812,3.852,610.83
2025-05-05 03:34:14.989,15400,11.94,11.94,0.00,0.00,-2.812,3.852,610.83
2025-05-05 03:34:15.092,15500,11.94,11.94,0.00,0.00,-2.812,4.053,609.59
2025-05-05 03:34:15.190,15600,11.94,23.88,0.00,0.00,-2.525,4.053,609.59
2025-05-05 03:34:15.292,15700,23.88,11.94,0.00,0.00,-2.525,4.053,609.59
2025-05-05 03:34:15.391,15800,11.94,23.88,0.00,0.00,-0.125,3.997,606.71
2025-05-05 03:34:15.489,15900,11.94,11.94,0.00,0.00,-0.125,3.997,606.71
2025-05-05 03:34:15.591,16000,11.94,11.94,0.00,0.00,-0.125,3.768,612.45
2025-05-05 03:34:15.690,16100,11.94,23.88,0.00,0.00,-2.937,3.768,612.45
2025-05-05 03:34:15.792,16200,23.88,11.94,0.00,0.00,-2.937,3.768,612.45
2025-05-05 03:34:15.890,16300,11.94,11.94,0.00,0.00,-1.325,4.148,609.34
2025-05-05 03:34:15.989,16400,11.94,11.94,0.00,0.00,-1.325,4.148,609.34
2025-05-05 03:34:16.091,16500,11.94,23.88,0.00,0.00,-1.325,3.907,614.08
2025-05-05 03:34:16.189,16600,23.88,11.94,0.00,0.00,-0.483,3.907,614.08
2025-05-05 03:34:16.292,16700,11.94,11.94,0.00,0.00,-0.483,3.907,614.08
2025-05-05 03:34:16.390,16800,11.94,11.94,0.00,0.00,-3.367,4.064,602.71
2025-05-05 03:34:16.488,16900,11.94,23.88,0.00,0.00,-3.367,4.064,602.71
2025-05-05 03:34:16.591,17000,11.94,11.94,0.00,0.00,-3.367,3.975,617.87
2025-05-05 03:34:16.689,17100,23.88,11.94,0.00,0.00,-0.895,3.975,617.87
2025-05-05 03:34:16.787,17200,11.94,11.94,0.00,0.00,-0.895,3.975,617.87
2025-05-05 03:34:16.890,17300,11.94,23.88,0.00,0.00,-0.215,4.002,608.04
2025-05-05 03:34:16.988,17400,11.94,11.94,0.00,0.00,-0.215,4.002,608.04
2025-05-05 03:34:17.090,17500,23.88,11.94,0.00,0.00,-0.215,3.865,610.80
2025-05-05 03:34:17.189,17600,11.94,23.88,0.00,0.00,-3.582,3.865,610.80
2025-05-05 03:34:17.291,17700,11.94,11.94,0.00,0.00,-3.582,3.865,610.80
2025-05-05 03:34:17.389,17800,11.94,23.88,0.00,0.00,-3.582,4.038,605.73
2025-05-05 03:34:17.488,17900,23.88,11.94,0.00,0.00,-1.164,4.038,605.73
2025-05-05 03:34:17.590,18000,11.94,23.88,0.00,0.00,-1.164,4.177,605.73
2025-05-05 03:34:17.689,18100,11.94,11.94,0.00,0.00,-3.456,4.177,615.31
2025-05-05 03:34:17.791,18200,11.94,11.94,0.00,0.00,-3.456,4.177,615.31
2025-05-05 03:34:17.889,18300,23.88,23.88,0.00,0.00,-3.456,3.903,616.27
2025-05-05 03:34:17.988,18400,11.94,11.94,0.00,0.00,-0.985,3.903,616.27
2025-05-05 03:34:18.090,18500,11.94,11.94,0.00,0.00,-0.985,4.080,616.27
2025-05-05 03:34:18.188,18600,11.94,11.94,0.00,0.00,-2.955,4.080,618.54
2025-05-05 03:34:18.291,18700,11.94,23.88,0.00,0.00,-2.955,4.080,618.54
2025-05-05 03:34:18.389,18800,23.88,11.94,0.00,0.00,-2.955,3.838,598.22
2025-05-05 03:34:18.491,18900,11.94,11.94,0.00,0.00,-3.044,3.838,598.22
2025-05-05 03:34:18.589,19000,11.94,23.88,0.00,0.00,-3.044,3.867,598.22
2025-05-05 03:34:18.688,19100,11.94,11.94,0.00,0.00,-2.847,3.867,608.81
2025-05-05 03:34:18.786,19200,23.88,23.88,0.00,0.00,-2.847,3.867,608.81
2025-05-05 03:34:18.889,19300,11.94,23.88,0.00,0.00,-2.847,3.911,609.84
2025-05-05 03:34:18.987,19400,11.94,11.94,0.00,0.00,-1.719,3.911,609.84
2025-05-05 03:34:19.089,19500,11.94,35.82,0.00,0.00,-1.719,3.911,609.84
2025-05-05 03:34:19.188,19600,23.88,11.94,0.00,0.00,-3.026,3.911,613.75
2025-05-05 03:34:19.290,19700,11.94,35.82,0.00,0.00,-3.026,3.911,613.75
2025-05-05 03:34:19.388,19800,11.94,11.94,0.00,0.00,-3.026,4.038,600.58
2025-05-05 03:34:19.487,19900,11.94,11.94,0.00,0.00,-1.683,4.038,600.58
2025-05-05 03:34:19.589,20000,11.94,23.88,0.00,0.00,-1.683,3.898,600.58
2025-05-05 03:34:19.687,20100,23.88,11.94,0.00,0.00,-1.683,3.898,612.00
2025-05-05 03:34:19.790,20200,11.94,11.94,0.00,0.00,-3.438,3.898,612.00
2025-05-05 03:34:19.888,20300,23.88,23.88,0.00,0.00,-3.438,3.965,612.00
2025-05-05 03:34:19.987,20400,11.94,23.88,0.00,0.00,-3.241,3.965,611.67
2025-05-05 03:34:20.089,20500,23.88,11.94,0.00,0.00,-3.241,3.782,611.67
2025-05-05 03:34:20.187,20600,11.94,11.94,0.00,0.00,-3.241,3.782,620.16
2025-05-05 03:34:20.289,20700,11.94,11.94,0.00,0.00,-3.026,3.782,620.16
2025-05-05 03:34:20.390,20800,11.94,23.88,0.00,0.00,-3.026,4.069,620.16
2025-05-05 03:34:20.490,20900,23.88,11.94,0.00,0.00,-0.609,4.069,605.62
2025-05-05 03:34:20.588,21000,11.94,23.88,0.00,0.00,-0.609,4.061,605.62
2025-05-05 03:34:20.687,21100,11.94,23.88,0.00,0.00,-0.609,4.061,617.32
2025-05-05 03:34:20.790,21200,11.94,23.88,0.00,0.00,-1.343,4.061,617.32
2025-05-05 03:34:20.888,21300,11.94,11.94,0.00,0.00,-1.343,3.919,617.32
2025-05-05 03:34:20.986,21400,23.88,23.88,0.00,0.00,-0.555,3.919,607.31
2025-05-05 03:34:21.088,21500,11.94,11.94,0.00,0.00,-0.555,4.025,607.31
2025-05-05 03:34:21.187,21600,11.94,23.88,0.00,0.00,-0.555,4.025,615.46
2025-05-05 03:34:21.289,21700,11.94,11.94,0.00,0.00,-0.806,4.025,615.46
2025-05-05 03:34:21.388,21800,23.88,23.88,0.00,0.00,-0.806,3.933,615.46
2025-05-05 03:34:21.485,21900,11.94,23.88,0.00,0.00,-0.824,3.933,612.17
2025-05-05 03:34:21.588,22000,11.94,11.94,0.00,0.00,-0.824,3.926,612.17
2025-05-05 03:34:21.688,22100,11.94,11.94,0.00,0.00,-0.824,3.926,608.40
2025-05-05 03:34:21.789,22200,23.88,23.88,0.00,0.00,-0.573,3.926,608.40
2025-05-05 03:34:21.887,22300,11.94,23.88,0.00,0.00,-0.573,3.759,608.40
2025-05-05 03:34:21.985,22400,11.94,23.88,0.00,0.00,-0.573,3.759,607.94
2025-05-05 03:34:22.088,22500,11.94,23.88,0.00,0.00,-1.254,4.123,607.94
2025-05-05 03:34:22.187,22600,11.94,23.88,0.00,0.00,-1.254,4.123,621.48
