Pi Timestamp,Arduino Time (ms),Inlet Flow (L/min),Outlet Flow (L/min),Inlet Pressure (PSI),Outlet Pressure (PSI),Motor Current (A),Motor Voltage (V),Motor RPM
2025-05-05 03:31:59.397,12900,11.94,11.94,0.00,0.00,-1.092,3.543,450.16
2025-05-05 03:31:59.495,13000,11.94,11.94,0.00,0.00,-1.576,3.543,450.16
2025-05-05 03:31:59.597,13100,11.94,11.94,0.00,0.00,-1.576,3.529,448.35
2025-05-05 03:31:59.696,13200,11.94,23.88,0.00,0.00,-1.343,3.529,448.35
2025-05-05 03:31:59.798,13300,11.94,11.94,0.00,0.00,-1.343,3.562,448.35
2025-05-05 03:31:59.896,13400,11.94,11.94,0.00,0.00,-1.343,3.562,452.50
2025-05-05 03:31:59.995,13500,11.94,11.94,0.00,0.00,-1.845,3.562,452.50
2025-05-05 03:32:00.097,13600,11.94,23.88,0.00,0.00,-1.845,3.567,441.05
2025-05-05 03:32:00.196,13700,11.94,11.94,0.00,0.00,-1.898,3.567,441.05
2025-05-05 03:32:00.298,13800,11.94,23.88,0.00,0.00,-1.898,3.553,441.05
2025-05-05 03:32:00.397,13900,11.94,11.94,0.00,0.00,-1.898,3.553,443.68
2025-05-05 03:32:00.494,14000,11.94,11.94,0.00,0.00,-1.272,3.553,443.68
2025-05-05 03:32:00.597,14100,11.94,11.94,0.00,0.00,-1.272,3.560,447.59
2025-05-05 03:32:00.695,14200,0.00,11.94,0.00,0.00,-1.540,3.560,447.59
2025-05-05 03:32:00.797,14300,11.94,11.94,0.00,0.00,-1.540,3.558,447.59
2025-05-05 03:32:00.896,14400,11.94,11.94,0.00,0.00,-1.540,3.558,444.81
2025-05-05 03:32:00.998,14500,11.94,11.94,0.00,0.00,-1.540,3.558,444.81
2025-05-05 03:32:01.096,14600,11.94,11.94,0.00,0.00,-1.540,3.546,447.47
2025-05-05 03:32:01.195,14700,11.94,11.94,0.00,0.00,-1.827,3.546,447.47
2025-05-05 03:32:01.297,14800,11.94,11.94,0.00,0.00,-1.827,3.542,447.47
2025-05-05 03:32:01.395,14900,11.94,11.94,0.00,0.00,-1.827,3.542,443.28
2025-05-05 03:32:01.494,15000,11.94,11.94,0.00,0.00,-1.289,3.542,443.28
2025-05-05 03:32:01.596,15100,11.94,23.88,0.00,0.00,-1.289,3.563,443.28
2025-05-05 03:32:01.694,15200,11.94,11.94,0.00,0.00,-1.862,3.563,439.90
2025-05-05 03:32:01.797,15300,11.94,11.94,0.00,0.00,-1.862,3.549,439.90
2025-05-05 03:32:01.895,15400,11.94,11.94,0.00,0.00,-1.862,3.549,442.88
2025-05-05 03:32:01.993,15500,11.94,11.94,0.00,0.00,-1.433,3.549,442.88
2025-05-05 03:32:02.096,15600,11.94,11.94,0.00,0.00,-1.433,3.576,442.88
2025-05-05 03:32:02.194,15700,11.94,11.94,0.00,0.00,-1.809,3.576,442.40
2025-05-05 03:32:02.296,15800,11.94,11.94,0.00,0.00,-1.809,3.566,442.40
2025-05-05 03:32:02.395,15900,11.94,11.94,0.00,0.00,-1.809,3.566,444.53
2025-05-05 03:32:02.493,16000,11.94,11.94,0.00,0.00,-1.468,3.566,444.53
2025-05-05 03:32:02.595,16100,11.94,11.94,0.00,0.00,-1.468,3.553,444.53
2025-05-05 03:32:02.694,16200,11.94,11.94,0.00,0.00,-1.755,3.553,443.46
2025-05-05 03:32:02.796,16300,11.94,11.94,0.00,0.00,-1.755,3.557,443.46
2025-05-05 03:32:02.894,16400,11.94,11.94,0.00,0.00,-1.755,3.557,443.71
2025-05-05 03:32:02.997,16500,11.94,11.94,0.00,0.00,-1.092,3.557,443.71
2025-05-05 03:32:03.095,16600,11.94,11.94,0.00,0.00,-1.092,3.572,443.71
2025-05-05 03:32:03.193,16700,11.94,11.94,0.00,0.00,-1.791,3.572,443.08
2025-05-05 03:32:03.296,16800,11.94,23.88,0.00,0.00,-1.791,3.561,443.08
2025-05-05 03:32:03.394,16900,11.94,11.94,0.00,0.00,-1.791,3.561,444.79
2025-05-05 03:32:03.492,17000,11.94,11.94,0.00,0.00,-1.200,3.561,444.79
2025-05-05 03:32:03.595,17100,11.94,11.94,0.00,0.00,-1.200,3.536,444.79
2025-05-05 03:32:03.693,17200,11.94,11.94,0.00,0.00,-1.665,3.536,446.02
2025-05-05 03:32:03.795,17300,11.94,11.94,0.00,0.00,-1.665,3.557,446.02
2025-05-05 03:32:03.894,17400,11.94,11.94,0.00,0.00,-1.665,3.557,449.26
2025-05-05 03:32:03.992,17500,11.94,11.94,0.00,0.00,-1.450,3.557,449.26
2025-05-05 03:32:04.094,17600,0.00,11.94,0.00,0.00,-1.450,3.543,449.26
2025-05-05 03:32:04.193,17700,11.94,11.94,0.00,0.00,-1.809,3.543,438.37
2025-05-05 03:32:04.295,17800,11.94,11.94,0.00,0.00,-1.809,3.537,438.37
2025-05-05 03:32:04.394,17900,11.94,23.88,0.00,0.00,-1.809,3.537,450.36
2025-05-05 03:32:04.496,18000,11.94,11.94,0.00,0.00,-1.110,3.537,450.36
2025-05-05 03:32:04.594,18100,11.94,11.94,0.00,0.00,-1.110,3.562,450.36
2025-05-05 03:32:04.693,18200,11.94,23.88,0.00,0.00,-1.468,3.562,442.84
2025-05-05 03:32:04.795,18300,11.94,11.94,0.00,0.00,-1.468,3.568,442.84
2025-05-05 03:32:04.893,18400,11.94,11.94,0.00,0.00,-1.468,3.568,451.00
2025-05-05 03:32:04.996,18500,11.94,23.88,0.00,0.00,-1.379,3.568,451.00
2025-05-05 03:32:05.094,18600,11.94,11.94,0.00,0.00,-1.379,3.555,451.00
2025-05-05 03:32:05.192,18700,11.94,11.94,0.00,0.00,-1.665,3.555,453.37
2025-05-05 03:32:05.295,18800,11.94,11.94,0.00,0.00,-1.665,3.556,453.37
2025-05-05 03:32:05.393,18900,11.94,11.94,0.00,0.00,-1.665,3.556,437.61
2025-05-05 03:32:05.491,19000,11.94,11.94,0.00,0.00,-1.236,3.556,437.61
2025-05-05 03:32:05.594,19100,11.94,11.94,0.00,0.00,-1.236,3.565,437.61
2025-05-05 03:32:05.692,19200,11.94,11.94,0.00,0.00,-1.272,3.565,448.27
2025-05-05 03:32:05.794,19300,11.94,11.94,0.00,0.00,-1.272,3.565,448.27
2025-05-05 03:32:05.893,19400,11.94,11.94,0.00,0.00,-1.272,3.565,446.43
2025-05-05 03:32:05.991,19500,11.94,11.94,0.00,0.00,-1.361,3.565,446.43
2025-05-05 03:32:06.093,19600,11.94,11.94,0.00,0.00,-1.361,3.567,446.43
2025-05-05 03:32:06.192,19700,11.94,11.94,0.00,0.00,-1.540,3.567,447.76
2025-05-05 03:32:06.294,19800,11.94,11.94,0.00,0.00,-1.540,3.570,447.76
2025-05-05 03:32:06.393,19900,11.94,11.94,0.00,0.00,-1.540,3.570,449.83
2025-05-05 03:32:06.495,20000,11.94,11.94,0.00,0.00,-1.558,3.570,449.83
2025-05-05 03:32:06.593,20100,11.94,11.94,0.00,0.00,-1.558,3.558,449.83
2025-05-05 03:32:06.691,20200,11.94,11.94,0.00,0.00,-1.522,3.558,455.87
2025-05-05 03:32:06.794,20300,11.94,11.94,0.00,0.00,-1.522,3.557,455.87
2025-05-05 03:32:06.892,20400,11.94,11.94,0.00,0.00,-1.522,3.557,435.35
2025-05-05 03:32:06.994,20500,11.94,11.94,0.00,0.00,-1.379,3.557,435.35
2025-05-05 03:32:07.093,20600,11.94,0.00,0.00,0.00,-1.379,3.531,435.35
2025-05-05 03:32:07.191,20700,11.94,11.94,0.00,0.00,-1.468,3.531,448.29
2025-05-05 03:32:07.289,20800,0.00,11.94,0.00,0.00,-1.468,3.557,448.29
2025-05-05 03:32:07.392,20900,11.94,11.94,0.00,0.00,-1.468,3.557,444.05
2025-05-05 03:32:07.490,21000,11.94,23.88,0.00,0.00,-1.397,3.557,444.05
2025-05-05 03:32:07.592,21100,11.94,11.94,0.00,0.00,-1.397,3.560,444.05
2025-05-05 03:32:07.691,21200,11.94,11.94,0.00,0.00,-1.450,3.560,445.96
2025-05-05 03:32:07.793,21300,11.94,11.94,0.00,0.00,-1.450,3.541,445.96
2025-05-05 03:32:07.892,21400,11.94,23.88,0.00,0.00,-1.450,3.541,446.46
2025-05-05 03:32:07.994,21500,11.94,11.94,0.00,0.00,-1.845,3.541,446.46
2025-05-05 03:32:08.092,21600,11.94,23.88,0.00,0.00,-1.845,3.570,446.46
2025-05-05 03:32:08.191,21700,11.94,11.94,0.00,0.00,-1.218,3.570,452.94
2025-05-05 03:32:08.293,21800,11.94,11.94,0.00,0.00,-1.218,3.560,452.94
2025-05-05 03:32:08.391,21900,11.94,11.94,0.00,0.00,-1.218,3.560,443.48
2025-05-05 03:32:08.493,22000,11.94,11.94,0.00,0.00,-1.325,3.560,443.48
2025-05-05 03:32:08.592,22100,11.94,11.94,0.00,0.00,-1.325,3.565,443.48
2025-05-05 03:32:08.690,22200,11.94,11.94,0.00,0.00,-1.307,3.565,448.60
2025-05-05 03:32:08.793,22300,11.94,11.94,0.00,0.00,-1.307,3.546,448.60
2025-05-05 03:32:08.891,22400,11.94,11.94,0.00,0.00,-1.307,3.546,446.30
2025-05-05 03:32:08.993,22500,11.94,23.88,0.00,0.00,-1.594,3.546,446.30
2025-05-05 03:32:09.092,22600,11.94,11.94,0.00,0.00,-1.594,3.568,446.30
2025-05-05 03:32:09.190,22700,11.94,11.94,0.00,0.00,-1.254,3.568,449.73
2025-05-05 03:32:09.292,22800,11.94,11.94,0.00,0.00,-1.254,3.564,449.73
2025-05-05 03:32:09.391,22900,11.94,11.94,0.00,0.00,-1.254,3.564,452.07
2025-05-05 03:32:09.489,23000,11.94,11.94,0.00,0.00,-1.683,3.564,452.07
2025-05-05 03:32:09.593,23100,11.94,11.94,0.00,0.00,-1.683,3.562,452.07
2025-05-05 03:32:09.690,23200,11.94,11.94,0.00,0.00,-1.468,3.562,438.71
2025-05-05 03:32:09.792,23300,11.94,11.94,0.00,0.00,-1.468,3.540,438.71
2025-05-05 03:32:09.890,23400,11.94,11.94,0.00,0.00,-1.468,3.540,448.12
2025-05-05 03:32:09.993,23500,11.94,11.94,0.00,0.00,-1.647,3.540,448.12
2025-05-05 03:32:10.091,23600,11.94,23.88,0.00,0.00,-1.647,3.557,448.12
2025-05-05 03:32:10.189,23700,11.94,11.94,0.00,0.00,-1.361,3.557,438.20
2025-05-05 03:32:10.292,23800,11.94,11.94,0.00,0.00,-1.361,3.564,438.20
2025-05-05 03:32:10.390,23900,11.94,11.94,0.00,0.00,-1.361,3.564,444.31
2025-05-05 03:32:10.492,24000,11.94,11.94,0.00,0.00,-1.415,3.564,444.31
2025-05-05 03:32:10.591,24100,11.94,11.94,0.00,0.00,-1.415,3.528,444.31
2025-05-05 03:32:10.689,24200,0.00,11.94,0.00,0.00,-1.486,3.528,444.36
2025-05-05 03:32:10.791,24300,11.94,23.88,0.00,0.00,-1.486,3.549,444.36
2025-05-05 03:32:10.890,24400,11.94,23.88,0.00,0.00,-1.486,3.549,439.05
2025-05-05 03:32:10.992,24500,11.94,11.94,0.00,0.00,-1.576,3.549,439.05
2025-05-05 03:32:11.090,24600,11.94,11.94,0.00,0.00,-1.576,3.561,439.05
2025-05-05 03:32:11.193,24700,11.94,11.94,0.00,0.00,-1.361,3.561,443.41
2025-05-05 03:32:11.291,24800,11.94,11.94,0.00,0.00,-1.361,3.554,443.41
2025-05-05 03:32:11.389,24900,11.94,11.94,0.00,0.00,-1.361,3.554,446.74
2025-05-05 03:32:11.492,25000,11.94,11.94,0.00,0.00,-1.576,3.554,446.74
2025-05-05 03:32:11.590,25100,11.94,11.94,0.00,0.00,-1.576,3.569,446.74
2025-05-05 03:32:11.688,25200,11.94,11.94,0.00,0.00,-1.773,3.569,442.95
2025-05-05 03:32:11.791,25300,11.94,11.94,0.00,0.00,-1.773,3.565,442.95
2025-05-05 03:32:11.889,25400,11.94,11.94,0.00,0.00,-1.773,3.565,448.93
2025-05-05 03:32:11.991,25500,11.94,11.94,0.00,0.00,-1.325,3.565,448.93
2025-05-05 03:32:12.090,25600,11.94,11.94,0.00,0.00,-1.325,3.551,448.93
2025-05-05 03:32:12.188,25700,11.94,11.94,0.00,0.00,-1.988,3.551,441.22
2025-05-05 03:32:12.290,25800,11.94,11.94,0.00,0.00,-1.988,3.541,441.22
2025-05-05 03:32:12.389,25900,11.94,11.94,0.00,0.00,-1.988,3.541,445.22
2025-05-05 03:32:12.491,26000,11.94,11.94,0.00,0.00,-1.522,3.541,445.22
2025-05-05 03:32:12.589,26100,11.94,11.94,0.00,0.00,-1.522,3.559,445.22
2025-05-05 03:32:12.688,26200,11.94,11.94,0.00,0.00,-1.630,3.559,446.51
2025-05-05 03:32:12.790,26300,11.94,11.94,0.00,0.00,-1.630,3.547,446.51
2025-05-05 03:32:12.889,26400,11.94,11.94,0.00,0.00,-1.630,3.547,438.71
2025-05-05 03:32:12.991,26500,11.94,11.94,0.00,0.00,-1.254,3.547,438.71
