Pi Timestamp,Arduino Time (ms),Inlet Flow (L/min),Outlet Flow (L/min),Inlet Pressure (PSI),Outlet Pressure (PSI),Motor Current (A),Motor Voltage (V),Motor RPM
2025-05-05 02:37:32.449,200,0.00,0.00,0.00,0.00,-1.075,7.876,1101.64
2025-05-05 02:37:32.450,300,0.00,0.00,0.00,0.00,-1.075,7.876,1101.64
2025-05-05 02:37:32.451,400,0.00,0.00,0.00,0.00,-1.075,7.876,1101.64
2025-05-05 02:37:32.482,500,0.00,0.00,0.00,0.00,-1.075,7.876,1101.64
2025-05-05 02:37:32.584,600,0.00,0.00,0.00,0.00,-1.075,7.830,1101.64
2025-05-05 02:37:32.683,700,0.00,0.00,0.00,0.00,-1.862,7.830,1097.52
2025-05-05 02:37:32.781,800,0.00,0.00,0.00,0.00,-1.862,7.838,1097.52
2025-05-05 02:37:32.883,900,0.00,0.00,0.00,0.00,-1.862,7.838,1103.13
2025-05-05 02:37:32.981,1000,0.00,0.00,0.00,0.00,-0.985,7.838,1103.13
2025-05-05 02:37:33.085,1100,0.00,0.00,0.00,0.00,-0.985,7.811,1103.13
2025-05-05 02:37:33.182,1200,0.00,0.00,0.00,0.00,-1.970,7.811,1101.29
2025-05-05 02:37:33.284,1300,0.00,0.00,0.00,0.00,-1.970,7.834,1101.29
2025-05-05 02:37:33.383,1400,0.00,0.00,0.00,0.00,-1.970,7.834,1107.94
2025-05-05 02:37:33.481,1500,0.00,0.00,0.00,0.00,-1.218,7.834,1107.94
2025-05-05 02:37:33.583,1600,0.00,0.00,0.00,0.00,-1.218,7.860,1107.94
2025-05-05 02:37:33.682,1700,0.00,0.00,0.00,0.00,-1.630,7.860,1116.24
2025-05-05 02:37:33.784,1800,0.00,0.00,0.00,0.00,-1.630,7.849,1116.24
2025-05-05 02:37:33.882,1900,0.00,0.00,0.00,0.00,-1.630,7.849,1102.32
2025-05-05 02:37:33.985,2000,0.00,0.00,0.00,0.00,-0.895,7.849,1102.32
2025-05-05 02:37:34.083,2100,0.00,0.00,0.00,0.00,-0.895,7.816,1102.32
2025-05-05 02:37:34.181,2200,0.00,0.00,0.00,0.00,-1.916,7.816,1098.60
2025-05-05 02:37:34.284,2300,0.00,0.00,0.00,0.00,-1.916,7.829,1098.60
2025-05-05 02:37:34.382,2400,0.00,0.00,0.00,0.00,-1.916,7.829,1108.99
2025-05-05 02:37:34.484,2500,0.00,0.00,0.00,0.00,-1.003,7.829,1108.99
2025-05-05 02:37:34.583,2600,0.00,0.00,0.00,0.00,-1.003,7.819,1108.99
2025-05-05 02:37:34.681,2700,0.00,0.00,0.00,0.00,-1.791,7.819,1097.31
2025-05-05 02:37:34.783,2800,0.00,0.00,0.00,0.00,-1.791,7.828,1097.31
2025-05-05 02:37:34.882,2900,0.00,0.00,0.00,0.00,-1.791,7.828,1106.89
2025-05-05 02:37:34.980,3000,0.00,0.00,0.00,0.00,-1.218,7.828,1106.89
2025-05-05 02:37:35.082,3100,0.00,0.00,0.00,0.00,-1.218,7.844,1106.89
2025-05-05 02:37:35.181,3200,0.00,0.00,0.00,0.00,-1.468,7.844,1108.83
2025-05-05 02:37:35.283,3300,0.00,0.00,0.00,0.00,-1.468,7.834,1108.83
2025-05-05 02:37:35.382,3400,0.00,0.00,0.00,0.00,-1.468,7.834,1100.13
2025-05-05 02:37:35.479,3500,0.00,0.00,0.00,0.00,-1.343,7.834,1100.13
2025-05-05 02:37:35.582,3600,0.00,0.00,0.00,0.00,-1.343,7.838,1100.13
2025-05-05 02:37:35.680,3700,0.00,0.00,0.00,0.00,-1.540,7.838,1111.48
2025-05-05 02:37:35.782,3800,0.00,0.00,0.00,0.00,-1.540,7.826,1111.48
2025-05-05 02:37:35.881,3900,0.00,0.00,0.00,0.00,-1.540,7.826,1096.39
2025-05-05 02:37:35.983,4000,0.00,0.00,0.00,0.00,-1.540,7.826,1096.39
2025-05-05 02:37:36.082,4100,0.00,0.00,0.00,0.00,-1.540,7.851,1096.39
2025-05-05 02:37:36.180,4200,0.00,0.00,0.00,0.00,-1.379,7.851,1098.39
2025-05-05 02:37:36.282,4300,0.00,0.00,0.00,0.00,-1.379,7.842,1098.39
2025-05-05 02:37:36.381,4400,0.00,0.00,0.00,0.00,-1.379,7.842,1112.97
2025-05-05 02:37:36.483,4500,0.00,0.00,0.00,0.00,-1.594,7.842,1112.97
2025-05-05 02:37:36.581,4600,0.00,0.00,0.00,0.00,-1.594,7.850,1112.97
2025-05-05 02:37:36.679,4700,0.00,0.00,0.00,0.00,-1.540,7.850,1088.06
2025-05-05 02:37:36.782,4800,0.00,0.00,0.00,0.00,-1.540,7.834,1088.06
2025-05-05 02:37:36.880,4900,0.00,0.00,0.00,0.00,-1.540,7.834,1113.17
2025-05-05 02:37:36.978,5000,0.00,0.00,0.00,0.00,-1.415,7.834,1113.17
2025-05-05 02:37:37.081,5100,0.00,0.00,0.00,0.00,-1.415,7.810,1113.17
2025-05-05 02:37:37.179,5200,0.00,0.00,0.00,0.00,-1.361,7.810,1096.94
2025-05-05 02:37:37.281,5300,0.00,0.00,0.00,0.00,-1.361,7.851,1096.94
2025-05-05 02:37:37.380,5400,0.00,0.00,0.00,0.00,-1.361,7.851,1097.40
2025-05-05 02:37:37.482,5500,0.00,0.00,0.00,0.00,-1.630,7.851,1097.40
2025-05-05 02:37:37.580,5600,0.00,0.00,0.00,0.00,-1.630,7.831,1097.40
2025-05-05 02:37:37.679,5700,0.00,0.00,0.00,0.00,-1.397,7.831,1101.96
2025-05-05 02:37:37.781,5800,0.00,0.00,0.00,0.00,-1.397,7.828,1101.96
2025-05-05 02:37:37.880,5900,0.00,0.00,0.00,0.00,-1.397,7.828,1099.55
2025-05-05 02:37:37.982,6000,0.00,0.00,0.00,0.00,-1.612,7.828,1099.55
