Pi Timestamp,Arduino Time (ms),Inlet Flow (L/min),Outlet Flow (L/min),Inlet Pressure (PSI),Outlet Pressure (PSI),Motor Current (A),Motor Voltage (V),Motor RPM
2025-05-05 03:34:49.386,9000,23.88,23.88,0.00,0.00,-0.663,4.160,705.07
2025-05-05 03:34:49.488,9100,11.94,23.88,0.00,0.00,-0.663,4.117,696.61
2025-05-05 03:34:49.587,9200,23.88,23.88,0.00,0.00,-4.423,4.117,696.61
2025-05-05 03:34:49.689,9300,11.94,11.94,0.00,0.00,-4.423,4.106,696.61
2025-05-05 03:34:49.788,9400,23.88,23.88,0.00,0.00,-0.627,4.106,702.00
2025-05-05 03:34:49.886,9500,11.94,11.94,0.00,0.00,-0.627,4.106,702.00
2025-05-05 03:34:49.988,9600,11.94,35.82,0.00,0.00,-0.627,3.901,699.67
2025-05-05 03:34:50.087,9700,23.88,23.88,0.00,0.00,-4.423,3.901,699.67
2025-05-05 03:34:50.189,9800,11.94,11.94,0.00,0.00,-4.423,4.131,699.67
2025-05-05 03:34:50.288,9900,23.88,23.88,0.00,0.00,-4.423,4.131,686.19
2025-05-05 03:34:50.390,10000,11.94,11.94,0.00,0.00,-0.609,4.131,686.19
2025-05-05 03:34:50.488,10100,23.88,23.88,0.00,0.00,-0.609,3.955,695.86
2025-05-05 03:34:50.586,10200,11.94,11.94,0.00,0.00,-4.585,3.955,695.86
2025-05-05 03:34:50.689,10300,11.94,11.94,0.00,0.00,-4.585,3.901,695.86
2025-05-05 03:34:50.789,10400,23.88,35.82,0.00,0.00,-4.585,3.901,698.11
2025-05-05 03:34:50.889,10500,11.94,11.94,0.00,0.00,-0.663,3.901,698.11
2025-05-05 03:34:50.988,10600,23.88,23.88,0.00,0.00,-0.663,3.854,698.11
2025-05-05 03:34:51.090,10700,11.94,11.94,0.00,0.00,-4.405,3.854,692.79
2025-05-05 03:34:51.188,10800,23.88,23.88,0.00,0.00,-4.405,3.894,692.79
2025-05-05 03:34:51.287,10900,11.94,23.88,0.00,0.00,-4.405,3.894,693.82
2025-05-05 03:34:51.389,11000,11.94,23.88,0.00,0.00,-0.645,3.894,693.82
2025-05-05 03:34:51.487,11100,23.88,23.88,0.00,0.00,-0.645,4.013,693.82
2025-05-05 03:34:51.586,11200,11.94,11.94,0.00,0.00,-4.585,4.013,695.79
2025-05-05 03:34:51.688,11300,23.88,23.88,0.00,0.00,-4.585,4.024,695.79
2025-05-05 03:34:51.787,11400,11.94,11.94,0.00,0.00,-4.585,4.024,696.79
2025-05-05 03:34:51.889,11500,23.88,23.88,0.00,0.00,-0.573,4.024,696.79
2025-05-05 03:34:51.987,11600,11.94,11.94,0.00,0.00,-0.573,3.946,696.79
2025-05-05 03:34:52.085,11700,11.94,23.88,0.00,0.00,-4.602,3.946,698.90
2025-05-05 03:34:52.188,11800,23.88,23.88,0.00,0.00,-4.602,4.119,698.90
2025-05-05 03:34:52.287,11900,11.94,23.88,0.00,0.00,-4.602,4.119,703.09
2025-05-05 03:34:52.388,12000,23.88,11.94,0.00,0.00,-0.537,4.119,703.09
2025-05-05 03:34:52.487,12100,11.94,23.88,0.00,0.00,-0.537,4.125,703.09
2025-05-05 03:34:52.589,12200,23.88,11.94,0.00,0.00,-4.728,4.125,697.39
2025-05-05 03:34:52.687,12300,11.94,11.94,0.00,0.00,-4.728,4.029,697.39
2025-05-05 03:34:52.786,12400,11.94,23.88,0.00,0.00,-4.728,4.029,697.18
2025-05-05 03:34:52.888,12500,23.88,11.94,0.00,0.00,-0.663,4.029,697.18
2025-05-05 03:34:52.986,12600,11.94,23.88,0.00,0.00,-0.663,4.022,697.18
2025-05-05 03:34:53.085,12700,23.88,11.94,0.00,0.00,-0.663,4.022,700.51
2025-05-05 03:34:53.187,12800,11.94,23.88,0.00,0.00,-4.656,4.072,700.51
2025-05-05 03:34:53.286,12900,23.88,11.94,0.00,0.00,-4.656,4.072,700.51
2025-05-05 03:34:53.388,13000,11.94,23.88,0.00,0.00,-0.716,4.072,695.35
2025-05-05 03:34:53.486,13100,23.88,11.94,0.00,0.00,-0.716,3.925,695.35
2025-05-05 03:34:53.585,13200,11.94,23.88,0.00,0.00,-0.716,3.925,696.22
2025-05-05 03:34:53.687,13300,11.94,11.94,0.00,0.00,-0.555,3.954,696.22
2025-05-05 03:34:53.786,13400,23.88,35.82,0.00,0.00,-0.555,3.954,696.22
2025-05-05 03:34:53.887,13500,11.94,11.94,0.00,0.00,-0.609,3.954,703.53
2025-05-05 03:34:53.986,13600,23.88,23.88,0.00,0.00,-0.609,4.007,703.53
2025-05-05 03:34:54.084,13700,11.94,11.94,0.00,0.00,-0.609,4.007,708.56
2025-05-05 03:34:54.186,13800,23.88,23.88,0.00,0.00,-0.555,4.135,708.56
2025-05-05 03:34:54.285,13900,11.94,11.94,0.00,0.00,-0.555,4.135,708.56
2025-05-05 03:34:54.387,14000,23.88,23.88,0.00,0.00,-0.466,4.135,688.76
2025-05-05 03:34:54.486,14100,11.94,11.94,0.00,0.00,-0.466,4.069,688.76
2025-05-05 03:34:54.588,14200,23.88,23.88,0.00,0.00,-0.466,4.069,704.63
2025-05-05 03:34:54.686,14300,11.94,11.94,0.00,0.00,-0.519,4.109,704.63
2025-05-05 03:34:54.785,14400,11.94,23.88,0.00,0.00,-0.519,4.109,704.63
2025-05-05 03:34:54.887,14500,23.88,23.88,0.00,0.00,-0.537,4.109,688.15
2025-05-05 03:34:54.985,14600,11.94,11.94,0.00,0.00,-0.537,3.999,688.15
2025-05-05 03:34:55.087,14700,23.88,23.88,0.00,0.00,-0.537,3.999,699.70
2025-05-05 03:34:55.186,14800,11.94,23.88,0.00,0.00,-0.501,3.878,699.70
2025-05-05 03:34:55.285,14900,23.88,23.88,0.00,0.00,-0.501,3.878,699.70
2025-05-05 03:34:55.386,15000,11.94,11.94,0.00,0.00,-0.501,3.878,687.43
2025-05-05 03:34:55.485,15100,23.88,35.82,0.00,0.00,-0.394,4.064,687.43
2025-05-05 03:34:55.583,15200,11.94,23.88,0.00,0.00,-0.394,4.064,687.43
2025-05-05 03:34:55.686,15300,23.88,35.82,0.00,0.00,-0.483,3.973,695.58
2025-05-05 03:34:55.784,15400,11.94,23.88,0.00,0.00,-0.483,3.973,695.58
2025-05-05 03:34:55.886,15500,11.94,11.94,0.00,0.00,-0.483,3.973,687.30
2025-05-05 03:34:55.985,15600,23.88,11.94,0.00,0.00,-0.573,3.832,687.30
2025-05-05 03:34:56.087,15700,11.94,23.88,0.00,0.00,-0.573,3.832,687.30
2025-05-05 03:34:56.185,15800,23.88,11.94,0.00,0.00,-0.573,3.914,699.52
2025-05-05 03:34:56.284,15900,11.94,23.88,0.00,0.00,-0.573,3.914,699.52
2025-05-05 03:34:56.386,16000,23.88,11.94,0.00,0.00,-0.573,3.914,692.91
2025-05-05 03:34:56.490,16100,11.94,23.88,0.00,0.00,-0.609,4.027,692.91
2025-05-05 03:34:56.587,16200,11.94,23.88,0.00,0.00,-0.609,4.027,692.91
2025-05-05 03:34:56.685,16300,23.88,23.88,0.00,0.00,-0.537,4.225,694.03
2025-05-05 03:34:56.783,16400,11.94,11.94,0.00,0.00,-0.537,4.225,694.03
2025-05-05 03:34:56.886,16500,23.88,35.82,0.00,0.00,-0.537,4.225,700.19
2025-05-05 03:34:56.984,16600,11.94,11.94,0.00,0.00,-0.663,4.117,700.19
2025-05-05 03:34:57.082,16700,23.88,23.88,0.00,0.00,-0.663,4.117,700.19
2025-05-05 03:34:57.185,16800,11.94,23.88,0.00,0.00,-0.573,3.976,705.20
2025-05-05 03:34:57.283,16900,23.88,23.88,0.00,0.00,-0.573,3.976,705.20
2025-05-05 03:34:57.385,17000,11.94,11.94,0.00,0.00,-0.573,3.976,686.23
2025-05-05 03:34:57.484,17100,23.88,23.88,0.00,0.00,-0.645,4.279,686.23
2025-05-05 03:34:57.582,17200,11.94,23.88,0.00,0.00,-0.645,4.279,686.23
2025-05-05 03:34:57.684,17300,11.94,23.88,0.00,0.00,-0.645,4.112,693.67
2025-05-05 03:34:57.783,17400,23.88,23.88,0.00,0.00,-0.555,4.112,693.67
2025-05-05 03:34:57.885,17500,11.94,23.88,0.00,0.00,-0.555,4.112,706.34
2025-05-05 03:34:57.983,17600,23.88,23.88,0.00,0.00,-0.501,4.218,706.34
2025-05-05 03:34:58.086,17700,11.94,35.82,0.00,0.00,-0.501,4.218,706.34
2025-05-05 03:34:58.184,17800,23.88,11.94,0.00,0.00,-0.501,4.151,688.77
2025-05-05 03:34:58.282,17900,11.94,23.88,0.00,0.00,-0.448,4.151,688.77
2025-05-05 03:34:58.385,18000,23.88,23.88,0.00,0.00,-0.448,4.151,688.77
2025-05-05 03:34:58.483,18100,11.94,23.88,0.00,0.00,-4.495,3.963,694.90
2025-05-05 03:34:58.585,18200,23.88,11.94,0.00,0.00,-4.495,3.963,694.90
2025-05-05 03:34:58.684,18300,11.94,23.88,0.00,0.00,-4.495,4.085,692.57
2025-05-05 03:34:58.782,18400,11.94,23.88,0.00,0.00,-0.609,4.085,692.57
2025-05-05 03:34:58.884,18500,23.88,11.94,0.00,0.00,-0.609,4.085,692.57
2025-05-05 03:34:58.983,18600,11.94,35.82,0.00,0.00,-0.519,4.144,697.97
2025-05-05 03:34:59.081,18700,23.88,11.94,0.00,0.00,-0.519,4.144,697.97
2025-05-05 03:34:59.183,18800,11.94,23.88,0.00,0.00,-0.519,4.127,702.12
2025-05-05 03:34:59.282,18900,23.88,11.94,0.00,0.00,-0.573,4.127,702.12
2025-05-05 03:34:59.384,19000,11.94,23.88,0.00,0.00,-0.573,4.127,702.12
2025-05-05 03:34:59.482,19100,23.88,11.94,0.00,0.00,-0.555,4.005,693.99
2025-05-05 03:34:59.581,19200,11.94,23.88,0.00,0.00,-0.555,4.005,693.99
2025-05-05 03:34:59.683,19300,11.94,11.94,0.00,0.00,-0.555,4.152,688.38
2025-05-05 03:34:59.781,19400,23.88,23.88,0.00,0.00,-0.663,4.152,688.38
2025-05-05 03:34:59.884,19500,11.94,35.82,0.00,0.00,-0.663,4.152,688.38
2025-05-05 03:34:59.982,19600,23.88,23.88,0.00,0.00,-0.663,4.024,693.83
2025-05-05 03:35:00.084,19700,11.94,11.94,0.00,0.00,-0.573,4.024,693.83
2025-05-05 03:35:00.183,19800,23.88,23.88,0.00,0.00,-0.573,3.948,701.03
2025-05-05 03:35:00.281,19900,11.94,11.94,0.00,0.00,-0.591,3.948,701.03
2025-05-05 03:35:00.383,20000,23.88,23.88,0.00,0.00,-0.591,3.948,701.03
2025-05-05 03:35:00.482,20100,11.94,11.94,0.00,0.00,-0.591,4.072,695.16
2025-05-05 03:35:00.584,20200,11.94,23.88,0.00,0.00,-0.663,4.072,695.16
2025-05-05 03:35:00.682,20300,23.88,11.94,0.00,0.00,-0.663,3.910,695.16
2025-05-05 03:35:00.781,20400,11.94,23.88,0.00,0.00,-0.501,3.910,693.66
2025-05-05 03:35:00.883,20500,23.88,11.94,0.00,0.00,-0.501,3.910,693.66
2025-05-05 03:35:00.981,20600,11.94,23.88,0.00,0.00,-0.501,4.066,693.86
2025-05-05 03:35:01.080,20700,23.88,11.94,0.00,0.00,-0.501,4.066,693.86
2025-05-05 03:35:01.182,20800,11.94,23.88,0.00,0.00,-0.501,3.969,693.86
2025-05-05 03:35:01.280,20900,23.88,23.88,0.00,0.00,-0.680,3.969,701.52
2025-05-05 03:35:01.383,21000,11.94,23.88,0.00,0.00,-0.680,3.969,701.52
2025-05-05 03:35:01.481,21100,11.94,23.88,0.00,0.00,-0.680,4.044,697.51
2025-05-05 03:35:01.584,21200,23.88,11.94,0.00,0.00,-0.519,4.044,697.51
2025-05-05 03:35:01.682,21300,11.94,23.88,0.00,0.00,-0.519,4.059,697.51
2025-05-05 03:35:01.780,21400,23.88,23.88,0.00,0.00,0.340,4.059,687.57
2025-05-05 03:35:01.883,21500,11.94,23.88,0.00,0.00,0.340,4.059,687.57
2025-05-05 03:35:01.981,21600,23.88,23.88,0.00,0.00,0.340,3.864,690.44
2025-05-05 03:35:02.083,21700,11.94,23.88,0.00,0.00,-3.940,3.864,690.44
2025-05-05 03:35:02.182,21800,23.88,11.94,0.00,0.00,-3.940,3.882,690.44
2025-05-05 03:35:02.280,21900,11.94,23.88,0.00,0.00,-3.940,3.882,691.05
2025-05-05 03:35:02.382,22000,11.94,23.88,0.00,0.00,-3.277,3.882,691.05
2025-05-05 03:35:02.481,22100,23.88,23.88,0.00,0.00,-3.277,3.954,691.05
2025-05-05 03:35:02.583,22200,11.94,11.94,0.00,0.00,-3.922,3.954,692.93
2025-05-05 03:35:02.682,22300,23.88,35.82,0.00,0.00,-3.922,3.792,692.93
2025-05-05 03:35:02.780,22400,11.94,11.94,0.00,0.00,-3.922,3.792,692.47
2025-05-05 03:35:02.882,22500,23.88,23.88,0.00,0.00,-3.259,3.792,692.47
2025-05-05 03:35:02.980,22600,11.94,35.82,0.00,0.00,-3.259,3.915,692.47
2025-05-05 03:35:03.078,22700,23.88,11.94,0.00,0.00,-3.940,3.915,692.88
2025-05-05 03:35:03.181,22800,11.94,23.88,0.00,0.00,-3.940,3.932,692.88
2025-05-05 03:35:03.279,22900,23.88,11.94,0.00,0.00,-3.940,3.932,688.61
2025-05-05 03:35:03.381,23000,11.94,23.88,0.00,0.00,-3.259,3.932,688.61
2025-05-05 03:35:03.480,23100,11.94,11.94,0.00,0.00,-3.259,3.822,688.61
2025-05-05 03:35:03.582,23200,23.88,23.88,0.00,0.00,-0.591,3.822,693.86
2025-05-05 03:35:03.681,23300,11.94,11.94,0.00,0.00,-0.591,3.913,693.86
2025-05-05 03:35:03.779,23400,23.88,23.88,0.00,0.00,-0.591,3.913,695.56
2025-05-05 03:35:03.882,23500,11.94,11.94,0.00,0.00,-0.591,3.913,695.56
2025-05-05 03:35:03.980,23600,23.88,23.88,0.00,0.00,-0.591,4.101,695.56
2025-05-05 03:35:04.083,23700,11.94,11.94,0.00,0.00,-0.537,4.101,701.77
2025-05-05 03:35:04.182,23800,23.88,23.88,0.00,0.00,-0.537,3.978,701.77
2025-05-05 03:35:04.279,23900,11.94,11.94,0.00,0.00,-0.537,3.978,692.52
2025-05-05 03:35:04.381,24000,11.94,23.88,0.00,0.00,-0.519,3.978,692.52
2025-05-05 03:35:04.480,24100,23.88,11.94,0.00,0.00,-0.519,4.070,692.52
2025-05-05 03:35:04.582,24200,11.94,23.88,0.00,0.00,-0.680,4.070,700.04
2025-05-05 03:35:04.680,24300,23.88,23.88,0.00,0.00,-0.680,3.922,700.04
2025-05-05 03:35:04.783,24400,11.94,23.88,0.00,0.00,-0.680,3.922,690.45
2025-05-05 03:35:04.881,24500,23.88,11.94,0.00,0.00,-0.537,3.922,690.45
2025-05-05 03:35:04.979,24600,11.94,23.88,0.00,0.00,-0.537,3.979,690.45
2025-05-05 03:35:05.081,24700,23.88,23.88,0.00,0.00,-0.537,3.979,699.98
2025-05-05 03:35:05.180,24800,11.94,23.88,0.00,0.00,-0.609,3.835,699.98
2025-05-05 03:35:05.278,24900,23.88,11.94,0.00,0.00,-0.609,3.835,699.98
2025-05-05 03:35:05.380,25000,11.94,23.88,0.00,0.00,-0.555,3.835,694.54
2025-05-05 03:35:05.479,25100,11.94,11.94,0.00,0.00,-0.555,4.003,694.54
2025-05-05 03:35:05.581,25200,23.88,23.88,0.00,0.00,-0.555,4.003,702.98
2025-05-05 03:35:05.680,25300,11.94,47.76,0.00,0.00,-0.430,3.939,702.98
2025-05-05 03:35:05.778,25400,23.88,11.94,0.00,0.00,-0.430,3.939,702.98
2025-05-05 03:35:05.880,25500,11.94,23.88,0.00,0.00,-0.501,3.939,697.59
2025-05-05 03:35:05.978,25600,23.88,11.94,0.00,0.00,-0.501,4.143,697.59
2025-05-05 03:35:06.082,25700,11.94,23.88,0.00,0.00,-0.501,4.143,696.39
2025-05-05 03:35:06.180,25800,23.88,23.88,0.00,0.00,-0.770,4.046,696.39
2025-05-05 03:35:06.278,25900,11.94,23.88,0.00,0.00,-0.770,4.046,696.39
2025-05-05 03:35:06.381,26000,23.88,23.88,0.00,0.00,-0.537,4.046,699.86
2025-05-05 03:35:06.478,26100,11.94,11.94,0.00,0.00,-0.537,3.943,699.86
2025-05-05 03:35:06.581,26200,23.88,23.88,0.00,0.00,-0.537,3.943,705.22
2025-05-05 03:35:06.679,26300,11.94,11.94,0.00,0.00,-0.734,4.168,705.22
2025-05-05 03:35:06.781,26400,23.88,23.88,0.00,0.00,-0.734,4.168,705.22
2025-05-05 03:35:06.880,26500,11.94,11.94,0.00,0.00,-0.555,4.168,695.80
2025-05-05 03:35:06.978,26600,11.94,23.88,0.00,0.00,-0.555,4.129,695.80
2025-05-05 03:35:07.080,26700,23.88,11.94,0.00,0.00,-0.555,4.129,699.17
2025-05-05 03:35:07.178,26800,11.94,23.88,0.00,0.00,-0.627,3.904,699.17
