Pi Timestamp,Arduino Time (ms),Inlet Flow (L/min),Outlet Flow (L/min),Inlet Pressure (PSI),Outlet Pressure (PSI),Motor Current (A),Motor Voltage (V),Motor RPM
2025-05-04 16:52:02.070,1671700,0.00,0.00,0.00,0.00,-1.164,7.761,1161.30
2025-05-04 16:52:02.076,1671800,0.00,0.00,0.00,0.00,-1.164,7.761,1161.30
2025-05-04 16:52:02.080,1671600,0.00,0.00,0.00,0.00,-1.164,7.761,1161.30
2025-05-04 16:52:02.082,1671700,0.00,0.00,0.00,0.00,-1.164,7.761,1161.30
2025-05-04 16:52:02.086,1671800,0.00,0.00,0.00,0.00,-1.164,7.761,1161.30
2025-05-04 16:52:02.091,200,0.00,0.00,0.00,0.00,-1.164,7.761,1161.30
2025-05-04 16:52:02.093,300,0.00,0.00,0.00,0.00,-1.164,7.761,1161.30
2025-05-04 16:52:02.097,400,0.00,80.00,0.00,0.00,-1.164,7.761,1161.30
2025-05-04 16:52:02.101,500,0.00,0.00,0.00,0.00,-1.164,7.971,1161.30
2025-05-04 16:52:02.200,600,0.00,0.00,0.00,0.00,-1.164,7.971,1204.86
2025-05-04 16:52:02.302,700,0.00,0.00,0.00,0.00,-2.507,7.971,1204.86
2025-05-04 16:52:02.400,800,0.00,0.00,0.00,0.00,-2.507,8.001,1204.86
2025-05-04 16:52:02.501,900,0.00,0.00,0.00,0.00,-2.507,8.001,1217.21
2025-05-04 16:52:02.601,1000,0.00,80.00,0.00,0.00,-1.630,7.968,1217.21
2025-05-04 16:52:02.699,1100,0.00,0.00,0.00,0.00,-1.630,7.968,1228.89
2025-05-04 16:52:02.804,1200,0.00,80.00,0.00,0.00,-1.164,7.968,1228.89
2025-05-04 16:52:02.900,1300,0.00,0.00,0.00,0.00,-1.164,8.323,1228.89
2025-05-04 16:52:03.003,1400,0.00,0.00,0.00,0.00,-1.164,8.323,1228.63
2025-05-04 16:52:03.100,1500,0.00,80.00,0.00,0.00,-2.059,8.278,1228.63
2025-05-04 16:52:03.199,1600,0.00,0.00,0.00,0.00,-2.059,8.278,1229.06
2025-05-04 16:52:03.302,1700,0.00,0.00,0.00,0.00,-2.400,8.278,1229.06
2025-05-04 16:52:03.400,1800,0.00,80.00,0.00,0.00,-2.400,7.934,1229.06
2025-05-04 16:52:03.504,1900,0.00,0.00,0.00,0.00,-2.400,7.934,1228.36
2025-05-04 16:52:03.601,2000,0.00,0.00,0.00,0.00,-1.576,8.124,1228.36
2025-05-04 16:52:03.702,2100,0.00,80.00,0.00,0.00,-1.576,8.124,1217.02
2025-05-04 16:52:03.803,2200,0.00,0.00,0.00,0.00,-1.325,8.124,1217.02
2025-05-04 16:52:03.904,2300,0.00,80.00,0.00,0.00,-1.325,8.132,1217.02
2025-05-04 16:52:04.001,2400,0.00,0.00,0.00,0.00,-1.325,8.132,1220.20
2025-05-04 16:52:04.100,2500,0.00,80.00,0.00,0.00,-2.668,7.721,1220.20
2025-05-04 16:52:04.203,2600,0.00,80.00,0.00,0.00,-2.668,7.721,1215.39
2025-05-04 16:52:04.301,2700,0.00,80.00,0.00,0.00,-3.152,7.721,1215.39
2025-05-04 16:52:04.403,2800,0.00,80.00,0.00,0.00,-3.152,7.842,1215.39
2025-05-04 16:52:04.503,2900,0.00,80.00,0.00,0.00,-3.152,7.842,1208.48
2025-05-04 16:52:04.599,3000,0.00,0.00,0.00,0.00,-0.824,7.930,1208.48
2025-05-04 16:52:04.702,3100,0.00,80.00,0.00,0.00,-0.824,7.930,1197.68
2025-05-04 16:52:04.801,3200,0.00,0.00,0.00,0.00,-2.883,7.930,1197.68
2025-05-04 16:52:04.902,3300,0.00,80.00,0.00,0.00,-2.883,7.854,1197.68
2025-05-04 16:52:05.001,3400,0.00,0.00,0.00,0.00,-2.883,7.854,1196.84
2025-05-04 16:52:05.099,3500,0.00,80.00,0.00,0.00,-1.540,7.942,1196.84
2025-05-04 16:52:05.202,3600,0.00,80.00,0.00,0.00,-1.540,7.942,1192.60
2025-05-04 16:52:05.300,3700,0.00,0.00,0.00,0.00,-0.215,7.942,1192.60
2025-05-04 16:52:05.398,3800,0.00,80.00,0.00,0.00,-0.215,7.837,1192.60
2025-05-04 16:52:05.501,3900,0.00,80.00,0.00,0.00,-0.215,7.837,1198.58
2025-05-04 16:52:05.599,4000,0.00,80.00,0.00,0.00,-2.436,7.699,1198.58
