Pi Timestamp,Arduino Time (ms),Inlet Flow (L/min),Outlet Flow (L/min),Inlet Pressure (PSI),Outlet Pressure (PSI),Motor Current (A),Motor Voltage (V),Motor RPM
2025-05-05 03:32:54.412,200,11.94,0.00,0.00,0.00,-3.653,4.622,633.65
2025-05-05 03:32:54.413,300,11.94,11.94,0.00,0.00,-3.653,4.622,633.65
2025-05-05 03:32:54.414,400,11.94,11.94,0.00,0.00,-3.653,4.622,633.65
2025-05-05 03:32:54.449,500,11.94,23.88,0.00,0.00,-3.653,4.622,633.65
2025-05-05 03:32:54.549,600,11.94,11.94,0.00,0.00,-3.653,4.770,623.12
2025-05-05 03:32:54.650,700,11.94,11.94,0.00,0.00,-1.612,4.770,623.12
2025-05-05 03:32:54.748,800,11.94,23.88,0.00,0.00,-1.612,4.364,623.12
2025-05-05 03:32:54.850,900,23.88,23.88,0.00,0.00,-1.612,4.364,594.85
2025-05-05 03:32:54.949,1000,11.94,11.94,0.00,0.00,-2.346,4.364,594.85
2025-05-05 03:32:55.052,1100,23.88,11.94,0.00,0.00,-2.346,4.337,587.22
2025-05-05 03:32:55.150,1200,11.94,11.94,0.00,0.00,-2.149,4.337,587.22
2025-05-05 03:32:55.252,1300,11.94,23.88,0.00,0.00,-2.149,4.489,587.22
2025-05-05 03:32:55.350,1400,23.88,11.94,0.00,0.00,-2.149,4.489,580.82
2025-05-05 03:32:55.449,1500,11.94,23.88,0.00,0.00,-2.471,4.489,580.82
2025-05-05 03:32:55.551,1600,11.94,11.94,0.00,0.00,-2.471,4.335,578.21
2025-05-05 03:32:55.649,1700,23.88,11.94,0.00,0.00,-1.450,4.335,578.21
2025-05-05 03:32:55.752,1800,11.94,23.88,0.00,0.00,-1.450,4.359,578.21
2025-05-05 03:32:55.850,1900,23.88,11.94,0.00,0.00,-1.450,4.359,578.58
2025-05-05 03:32:55.948,2000,11.94,11.94,0.00,0.00,-1.558,4.359,578.58
2025-05-05 03:32:56.051,2100,11.94,11.94,0.00,0.00,-1.558,4.298,566.28
2025-05-05 03:32:56.149,2200,23.88,23.88,0.00,0.00,-3.528,4.298,566.28
