Pi Timestamp,Arduino Time (ms),Inlet Flow (L/min),Outlet Flow (L/min),Inlet Pressure (PSI),Outlet Pressure (PSI),Motor Current (A),Motor Voltage (V),Motor RPM
2025-05-04 17:14:59.386,177300,0.00,0.00,0.00,0.00,-1.254,5.729,778.56
2025-05-04 17:14:59.386,177400,0.00,0.00,0.00,0.00,-1.254,5.729,778.56
2025-05-04 17:14:59.387,177500,0.00,0.00,0.00,0.00,-1.254,5.729,778.56
2025-05-04 17:14:59.388,177600,0.00,0.00,0.00,0.00,-1.254,5.729,778.56
2025-05-04 17:14:59.389,200,0.00,0.00,0.00,0.00,-1.254,5.729,778.56
2025-05-04 17:14:59.390,300,0.00,0.00,0.00,0.00,-1.254,5.729,778.56
2025-05-04 17:14:59.391,400,0.00,0.00,0.00,0.00,-1.254,5.729,778.56
2025-05-04 17:14:59.421,500,0.00,0.00,0.00,0.00,-1.254,5.702,778.56
2025-05-04 17:14:59.519,600,0.00,0.00,0.00,0.00,-1.254,5.702,799.75
2025-05-04 17:14:59.621,700,0.00,0.00,0.00,0.00,-1.361,5.702,799.75
2025-05-04 17:14:59.720,800,0.00,0.00,0.00,0.00,-1.361,5.737,799.75
2025-05-04 17:14:59.822,900,0.00,0.00,0.00,0.00,-1.361,5.737,786.19
2025-05-04 17:14:59.920,1000,0.00,0.00,0.00,0.00,-0.913,5.732,786.19
2025-05-04 17:15:00.023,1100,80.00,0.00,0.00,0.00,-0.913,5.732,780.36
2025-05-04 17:15:00.121,1200,0.00,0.00,0.00,0.00,-1.683,5.732,780.36
2025-05-04 17:15:00.224,1300,0.00,0.00,0.00,0.00,-1.683,5.712,780.36
2025-05-04 17:15:00.323,1400,0.00,0.00,0.00,0.00,-1.683,5.712,797.14
2025-05-04 17:15:00.420,1500,0.00,0.00,0.00,0.00,-1.092,5.746,797.14
2025-05-04 17:15:00.523,1600,0.00,0.00,0.00,0.00,-1.092,5.746,797.69
2025-05-04 17:15:00.621,1700,0.00,0.00,0.00,0.00,-1.272,5.746,797.69
2025-05-04 17:15:00.719,1800,0.00,0.00,0.00,0.00,-1.272,5.721,797.69
2025-05-04 17:15:00.822,1900,0.00,0.00,0.00,0.00,-1.272,5.721,781.82
2025-05-04 17:15:00.920,2000,0.00,0.00,0.00,0.00,-0.967,5.732,781.82
2025-05-04 17:15:01.022,2100,0.00,0.00,0.00,0.00,-0.967,5.732,797.44
2025-05-04 17:15:01.121,2200,0.00,0.00,0.00,0.00,-1.379,5.732,797.44
2025-05-04 17:15:01.223,2300,0.00,0.00,0.00,0.00,-1.379,5.734,797.44
2025-05-04 17:15:01.322,2400,0.00,0.00,0.00,0.00,-1.379,5.734,783.08
2025-05-04 17:15:01.420,2500,0.00,0.00,0.00,0.00,-1.415,5.726,783.08
2025-05-04 17:15:01.522,2600,0.00,0.00,0.00,0.00,-1.415,5.726,792.73
2025-05-04 17:15:01.621,2700,0.00,0.00,0.00,0.00,-1.379,5.726,792.73
2025-05-04 17:15:01.723,2800,0.00,0.00,0.00,0.00,-1.379,5.732,792.73
2025-05-04 17:15:01.821,2900,0.00,0.00,0.00,0.00,-1.379,5.732,790.44
