Pi Timestamp,Arduino Time (ms),Inlet Flow (L/min),Outlet Flow (L/min),Inlet Pressure (PSI),Outlet Pressure (PSI),Motor Current (A),Motor Voltage (V),Motor RPM
2025-05-04 17:25:53.287,51800,0.00,0.00,0.00,0.00,-1.110,13.606,2260.56
2025-05-04 17:25:53.288,51900,0.00,0.00,0.00,0.00,-1.110,13.606,2260.56
2025-05-04 17:25:53.290,52000,0.00,0.00,0.00,0.00,-1.110,17.120,2260.56
2025-05-04 17:25:53.291,52100,0.00,0.00,0.00,0.00,-1.110,17.120,2260.56
2025-05-04 17:25:53.292,51800,0.00,0.00,0.00,0.00,-1.110,17.120,2260.56
2025-05-04 17:25:53.293,51900,0.00,0.00,0.00,0.00,-1.110,17.120,2260.56
2025-05-04 17:25:53.294,52000,0.00,0.00,0.00,0.00,-1.110,17.120,2260.56
2025-05-04 17:25:53.294,52100,0.00,0.00,0.00,0.00,-1.110,17.120,2260.56
2025-05-04 17:25:53.295,52100,0.00,80.00,0.00,0.00,-1.110,17.120,2260.56
2025-05-04 17:25:53.296,200,80.00,0.00,0.00,0.00,-1.110,17.120,2260.56
2025-05-04 17:25:53.297,300,0.00,0.00,0.00,0.00,-1.110,17.120,2260.56
2025-05-04 17:25:53.297,400,0.00,0.00,0.00,0.00,-1.110,17.120,2260.56
2025-05-04 17:25:53.321,500,80.00,0.00,0.00,0.00,-1.110,17.120,2260.56
2025-05-04 17:25:53.424,600,80.00,80.00,0.00,0.00,-1.110,17.120,2260.56
2025-05-04 17:25:53.520,700,80.00,0.00,0.00,0.00,-1.970,17.120,2542.82
2025-05-04 17:25:53.622,800,80.00,80.00,0.00,0.00,-1.970,18.736,2542.82
2025-05-04 17:25:53.720,900,80.00,0.00,0.00,0.00,-1.970,18.736,2829.22
2025-05-04 17:25:53.823,1000,80.00,80.00,0.00,0.00,-1.665,20.121,2829.22
2025-05-04 17:25:53.925,1100,160.00,80.00,0.00,0.00,-1.665,20.121,2829.22
2025-05-04 17:25:54.023,1200,80.00,80.00,0.00,0.00,-1.325,20.121,3020.18
2025-05-04 17:25:54.126,1300,160.00,160.00,0.00,0.00,-1.325,20.215,3020.18
2025-05-04 17:25:54.225,1400,160.00,80.00,0.00,0.00,-1.325,20.215,3064.69
2025-05-04 17:25:54.325,1500,160.00,160.00,0.00,0.00,-1.164,20.156,3064.69
2025-05-04 17:25:54.425,1600,240.00,80.00,0.00,0.00,-1.164,20.156,3064.69
2025-05-04 17:25:54.525,1700,160.00,160.00,0.00,0.00,-1.200,20.156,3055.72
2025-05-04 17:25:54.622,1800,320.00,160.00,0.00,0.00,-1.200,20.161,3055.72
2025-05-04 17:25:54.724,1900,320.00,160.00,0.00,0.00,-1.200,20.161,3056.53
2025-05-04 17:25:54.823,2000,400.00,160.00,0.00,0.00,-1.164,20.202,3056.53
2025-05-04 17:25:54.925,2100,240.00,240.00,0.00,0.00,-1.164,20.202,3056.53
2025-05-04 17:25:55.023,2200,240.00,160.00,0.00,0.00,-1.307,20.202,3056.27
2025-05-04 17:25:55.125,2300,240.00,160.00,0.00,0.00,-1.307,20.186,3056.27
2025-05-04 17:25:55.224,2400,320.00,240.00,0.00,0.00,-1.307,20.186,3057.90
2025-05-04 17:25:55.322,2500,240.00,240.00,0.00,0.00,-1.218,20.200,3057.90
2025-05-04 17:25:55.424,2600,320.00,160.00,0.00,0.00,-1.218,20.200,3057.90
2025-05-04 17:25:55.523,2700,400.00,240.00,0.00,0.00,-1.379,20.200,3059.47
2025-05-04 17:25:55.625,2800,320.00,240.00,0.00,0.00,-1.379,20.197,3059.47
2025-05-04 17:25:55.723,2900,320.00,240.00,0.00,0.00,-1.379,20.197,3060.75
2025-05-04 17:25:55.821,3000,320.00,240.00,0.00,0.00,-1.325,20.177,3060.75
2025-05-04 17:25:55.924,3100,320.00,240.00,0.00,0.00,-1.325,20.177,3060.75
2025-05-04 17:25:56.022,3200,480.00,240.00,0.00,0.00,-1.325,20.177,3056.13
2025-05-04 17:25:56.124,3300,480.00,240.00,0.00,0.00,-1.450,20.198,3056.13
2025-05-04 17:25:56.223,3400,400.00,240.00,0.00,0.00,-1.450,20.198,3056.13
2025-05-04 17:25:56.321,3500,320.00,240.00,0.00,0.00,-1.450,20.180,3056.18
2025-05-04 17:25:56.423,3600,400.00,320.00,0.00,0.00,-1.450,20.180,3056.18
2025-05-04 17:25:56.522,3700,320.00,240.00,0.00,0.00,-1.450,20.180,3059.40
2025-05-04 17:25:56.620,3800,400.00,240.00,0.00,0.00,-1.630,20.185,3059.40
2025-05-04 17:25:56.722,3900,400.00,320.00,0.00,0.00,-1.630,20.185,3059.40
2025-05-04 17:25:56.821,4000,400.00,240.00,0.00,0.00,-1.433,20.156,3057.38
2025-05-04 17:25:56.923,4100,320.00,240.00,0.00,0.00,-1.433,20.156,3057.38
2025-05-04 17:25:57.022,4200,400.00,320.00,0.00,0.00,-1.433,20.156,3060.38
2025-05-04 17:25:57.124,4300,640.00,320.00,0.00,0.00,-1.522,20.180,3060.38
2025-05-04 17:25:57.222,4400,480.00,240.00,0.00,0.00,-1.522,20.180,3060.38
2025-05-04 17:25:57.320,4500,400.00,320.00,0.00,0.00,-1.450,20.171,3058.76
2025-05-04 17:25:57.423,4600,400.00,240.00,0.00,0.00,-1.450,20.171,3058.76
2025-05-04 17:25:57.521,4700,480.00,320.00,0.00,0.00,-1.450,20.171,3063.46
2025-05-04 17:25:57.623,4800,400.00,320.00,0.00,0.00,-1.576,20.179,3063.46
2025-05-04 17:25:57.722,4900,400.00,240.00,0.00,0.00,-1.576,20.179,3063.46
2025-05-04 17:25:57.820,5000,640.00,320.00,0.00,0.00,-1.576,20.169,3058.20
2025-05-04 17:25:57.922,5100,400.00,320.00,0.00,0.00,-1.182,20.169,3058.20
2025-05-04 17:25:58.021,5200,400.00,320.00,0.00,0.00,-1.182,20.169,3059.50
2025-05-04 17:25:58.123,5300,400.00,320.00,0.00,0.00,-1.325,20.180,3059.50
2025-05-04 17:25:58.221,5400,400.00,240.00,0.00,0.00,-1.325,20.180,3059.50
2025-05-04 17:25:58.324,5500,560.00,320.00,0.00,0.00,-1.325,20.208,3064.53
2025-05-04 17:25:58.422,5600,400.00,320.00,0.00,0.00,-1.182,20.208,3064.53
2025-05-04 17:25:58.520,5700,400.00,320.00,0.00,0.00,-1.182,20.208,3064.53
2025-05-04 17:25:58.623,5800,560.00,320.00,0.00,0.00,-1.164,20.172,3055.62
2025-05-04 17:25:58.721,5900,720.00,320.00,0.00,0.00,-1.164,20.172,3055.62
2025-05-04 17:25:58.820,6000,480.00,320.00,0.00,0.00,-1.164,20.174,3063.46
2025-05-04 17:25:58.922,6100,400.00,320.00,0.00,0.00,-1.200,20.174,3063.46
2025-05-04 17:25:59.020,6200,480.00,320.00,0.00,0.00,-1.200,20.174,3063.46
2025-05-04 17:25:59.122,6300,480.00,320.00,0.00,0.00,-1.576,20.172,3048.52
2025-05-04 17:25:59.221,6400,560.00,320.00,0.00,0.00,-1.576,20.172,3048.52
2025-05-04 17:25:59.319,6500,640.00,320.00,0.00,0.00,-1.576,20.197,3059.78
2025-05-04 17:25:59.421,6600,720.00,320.00,0.00,0.00,-1.182,20.197,3059.78
2025-05-04 17:25:59.520,6700,480.00,320.00,0.00,0.00,-1.182,20.197,3059.78
2025-05-04 17:25:59.622,6800,480.00,320.00,0.00,0.00,-1.343,20.175,3062.12
2025-05-04 17:25:59.720,6900,560.00,320.00,0.00,0.00,-1.343,20.175,3062.12
2025-05-04 17:25:59.819,7000,400.00,320.00,0.00,0.00,-1.343,20.210,3060.03
2025-05-04 17:25:59.921,7100,640.00,320.00,0.00,0.00,-1.200,20.210,3060.03
2025-05-04 17:26:00.020,7200,400.00,320.00,0.00,0.00,-1.200,20.210,3060.03
2025-05-04 17:26:00.122,7300,720.00,320.00,0.00,0.00,-1.415,20.215,3058.84
2025-05-04 17:26:00.220,7400,560.00,400.00,0.00,0.00,-1.415,20.215,3058.84
2025-05-04 17:26:00.323,7500,400.00,320.00,0.00,0.00,-1.415,20.185,3064.51
2025-05-04 17:26:00.421,7600,640.00,320.00,0.00,0.00,-1.433,20.185,3064.51
2025-05-04 17:26:00.519,7700,480.00,320.00,0.00,0.00,-1.433,20.185,3064.51
2025-05-04 17:26:00.622,7800,480.00,320.00,0.00,0.00,-1.433,20.172,3059.47
2025-05-04 17:26:00.720,7900,560.00,320.00,0.00,0.00,-1.325,20.172,3059.47
2025-05-04 17:26:00.818,8000,480.00,320.00,0.00,0.00,-1.325,20.175,3059.47
2025-05-04 17:26:00.921,8100,480.00,400.00,0.00,0.00,-1.164,20.175,3064.76
2025-05-04 17:26:01.019,8200,400.00,320.00,0.00,0.00,-1.164,20.175,3064.76
2025-05-04 17:26:01.121,8300,480.00,320.00,0.00,0.00,-1.164,20.177,3064.08
2025-05-04 17:26:01.220,8400,640.00,320.00,0.00,0.00,-1.486,20.177,3064.08
2025-05-04 17:26:01.318,8500,480.00,320.00,0.00,0.00,-1.486,20.180,3064.08
2025-05-04 17:26:01.420,8600,560.00,400.00,0.00,0.00,-1.325,20.180,3062.96
2025-05-04 17:26:01.519,8700,560.00,320.00,0.00,0.00,-1.325,20.180,3062.96
2025-05-04 17:26:01.621,8800,400.00,320.00,0.00,0.00,-1.325,20.208,3064.25
2025-05-04 17:26:01.719,8900,480.00,320.00,0.00,0.00,-1.182,20.208,3064.25
2025-05-04 17:26:01.822,9000,480.00,400.00,0.00,0.00,-1.182,20.224,3064.25
2025-05-04 17:26:01.920,9100,480.00,320.00,0.00,0.00,-1.343,20.224,3066.41
2025-05-04 17:26:02.018,9200,480.00,320.00,0.00,0.00,-1.343,20.224,3066.41
2025-05-04 17:26:02.121,9300,560.00,320.00,0.00,0.00,-1.343,20.202,3065.97
2025-05-04 17:26:02.219,9400,560.00,320.00,0.00,0.00,-1.522,20.202,3065.97
2025-05-04 17:26:02.322,9500,560.00,400.00,0.00,0.00,-1.522,20.212,3065.97
2025-05-04 17:26:02.420,9600,640.00,320.00,0.00,0.00,-1.021,20.212,3071.16
2025-05-04 17:26:02.518,9700,640.00,320.00,0.00,0.00,-1.021,20.212,3071.16
2025-05-04 17:26:02.620,9800,880.00,320.00,0.00,0.00,-1.021,20.190,3070.52
2025-05-04 17:26:02.719,9900,480.00,400.00,0.00,0.00,-1.325,20.190,3070.52
